objectid,trail_name,surface_cat,use_cat,segment_length_miles,trail_width
55537,Interurban Greenway & Trail,Other,Hiking/Walking,0.195846222038277,10
55538,Whatcom Falls Park,Other,Hiking/Walking,0.110248910010884,4
55539,Sehome Hill Arboretum,Other,Hiking/Walking,0.0577427179560945,10
55540,Whatcom Falls Park,Other,Hiking/Walking,0.165633735466349,8
55541,Northridge Park,Other,Hiking/Walking,0.0306281231029647,6
55542,Chuckanut Bay Open Space (South),Native/Dirt,Hiking/Walking,0.148271077963543,3
55543,Big Rock Garden,Other,Hiking/Walking,0.0445412794775301,6
55544,Big Rock Garden,Other,Hiking/Walking,0.0183498094803387,6
55545,Little Squalicum Park,Other,Hiking/Walking,0.234077142799601,8
55546,Memorial Park,Other,Hiking/Walking,0.151481332136725,10
55547,Old Village Trail,Other,Hiking/Walking,0.0632026362634493,10
55548,Bayview Cemetery,Other,Hiking/Walking,0.0542687037243337,8
55549,Boulevard Park,Other,Hiking/Walking,0.0151663775521283,3
55550,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.124519758498167,3
55551,Barkley Greenway & Trail,Other,Hiking/Walking,0.125720039779344,10
55552,Whatcom Creek Greenway & Trail Trails,Other,Hiking/Walking,0.0615395903971365,5
55553,Municipal Trail,Paved,Hiking/Walking,0.290519466930154,10
55554,Boulevard Park,Other,Hiking/Walking,0.147717381741812,12
55555,Post Point Treatment Plant Open Space Trails,Other,Hiking/Walking,0.0157907174517384,6
55556,Chuckanut Mountain,Other,Hiking/Walking,0.0822576175261734,3
55557,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.295854171634724,3
55558,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.13069545582589,2
55560,Cornwall Park,Other,Hiking/Walking,0.00514316298044658,10
55562,Padden Gorge,Other,Hiking/Walking,0.0195866705654665,10
55563,Lake Padden Park,Native/Dirt,Hiking/Walking,0.593733938797435,3
55564,Boulevard Park,Other,Hiking/Walking,0.0253666080350962,10
55565,Whatcom Falls Park,Other,Hiking/Walking,0.149370629843187,10
55566,Lake Padden Park,Other,Hiking/Walking,0.388865389791031,10
55567,Lake Padden Park,Other,Hiking/Walking,0.0759855018039129,6
55568,Whatcom Falls Park,Native/Dirt,Hiking/Walking,0.0402957276903705,4
55569,Little Squalicum Park,Other,Hiking/Walking,0.148576381042413,10
55570,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.0294317923516893,3
55571,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0726340271059899,10
55572,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0209892111141375,2
55573,Maritime Heritage Park,Other,Hiking/Walking,0.0610586616111744,10
55574,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.00682362440105436,8
55575,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0529157468419965,2
55576,Ridgemont Neighborhood Park,Other,Hiking/Walking,0.0530671061754157,4
55577,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0555147692491139,3
55578,Lower Padden Trail,Other,Hiking/Walking,0.077565115133614,8
55579,Unofficial Trails-Public Works,Native/Dirt,Hiking/Walking,0.109925264616412,5
55580,Whatcom Creek Greenway & Trail Trails,Other,Hiking/Walking,0.0440121062276578,8
55581,Squalicum Creek Park,Other,Hiking/Walking,0.0124083519571976,10
55582,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.286351716684937,3
55583,Northridge Park,Other,Hiking/Walking,0.0386536766499166,8
55584,Civic Athletic Complex,Other,Hiking/Walking,0.0447489161725282,8
55585,Lake Padden Park,Other,Hiking/Walking,0.0115010801625439,6
55586,Salmon Woods Open Space,Other,Hiking/Walking,0.133271582337076,6
55587,Whatcom Creek Greenway & Trail Trails,Other,Hiking/Walking,0.129866943575473,10
55589,Bay to Baker Greenway & Trail,Native/Dirt,Hiking/Walking,0.0275157860907784,6
55590,Port Of Bellingham,Other,Hiking/Walking,0.233715248664566,12
55591,Aldrich School Easement,Other,Hiking/Walking,0.392792732209328,10
55592,Woodstock Farm,Other,Hiking/Walking,0.0356884468734165,3
55593,Spring Creek Nature Area,Other,Hiking/Walking,0.0827819862474684,8
55594,Civic Athletic Complex,Other,Hiking/Walking,0.11990384949194,4
55595,Zuanich Park (Port),Other,Hiking/Walking,0.318788866623691,12
55596,Civic Athletic Complex,Other,Hiking/Walking,0.0103456649685853,6
55598,Lakeway Community Garden,Other,Hiking/Walking,0.144412277446832,8
55599,Fairhaven Park,Other,Hiking/Walking,0.0543347900056934,6
55600,Railroad Greenway & Trail,Other,Hiking/Walking,0.106550013450413,10
55601,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0158862560110594,2
55602,Interurban-County,Other,Hiking/Walking,0.179170359326582,10
55603,Big Rock Garden,Other,Hiking/Walking,0.011846876787723,6
55604,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0456648010442142,2
55605,Whatcom Creek Greenway & Trail Trails,Other,Hiking/Walking,0.135268507587257,8
55606,Whatcom Falls Park,Other,Hiking/Walking,0.0832888973297246,6
55607,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.0564944590150366,8
55608,Bay to Baker Greenway & Trail,Other,Hiking/Walking,0.165192567175157,2
55609,Cornwall Park,Other,Hiking/Walking,0.0408147805139064,10
55610,Taylor Dock Lease (DNR),Wood/Boardwalk,Hiking/Walking,0.0300279550184375,3
55613,Unofficial Trails-Public Works,Native/Dirt,Hiking/Walking,0.0202002472225723,5
55614,Interurban Greenway & Trail,Other,Hiking/Walking,0.091153720604935,10
55615,Whatcom Falls Park Trails,Other,Hiking/Walking,0.266069287474991,8
55616,Whatcom Falls Park,Other,Hiking/Walking,0.0140713537955378,10
55617,Railroad Trail,Native/Dirt,Hiking/Walking,0.0194586297009236,3
55618,Lake Padden Park,Other,Hiking/Walking,0.373364858180419,10
55619,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.344192896284974,2
55620,Lake Padden Park,Other,Hiking/Walking,0.106792454652054,10
55621,Woodstock Farm,Other,Hiking/Walking,0.0124828745826145,3
55622,Sehome Hill Arboretum,Other,Hiking/Walking,0.134587428950555,5
55623,South Bay Greenway & Trail Trails,Other,Hiking/Walking,0.221836628260854,6
55624,Railroad Greenway & Trail,Other,Hiking/Walking,0.0879924900587252,10
55625,Whatcom Falls Park,Other,Hiking/Walking,0.117441858023295,6
55626,Salmon Woods Open Space,Other,Hiking/Walking,0.095145180631891,3
55627,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.014876955953047,2
55628,Civic Athletic Complex,Other,Hiking/Walking,0.026040698830998,8
55629,Boulevard Park,Other,Hiking/Walking,0.128170883714706,4
55630,Lake Padden Park,Native/Dirt,Hiking/Walking,0.521020203417573,3
55631,Cornwall Park,Native/Dirt,Hiking/Walking,0.147853759004787,3
55632,Northridge Park,Other,Hiking/Walking,0.0182004403073973,4
55633,Sunnyland Neighborhood Park,Other,Hiking/Walking,0.0245074735006253,6
55634,Squalicum Creek Park,Other,Hiking/Walking,0.121305370396043,10
55635,Whatcom Falls Park,Other,Hiking/Walking,0.056199955344571,6
55636,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0257599641726212,3
55637,Boulevard Park,Other,Hiking/Walking,0.178307470573027,6
55638,Right-of-Way Trails,Native/Dirt,Hiking/Walking,0.0894268728606704,6
55639,Sehome Hill Arboretum,Other,Hiking/Walking,0.122436614860247,10
55640,Maritime Heritage Park,Other,Hiking/Walking,0.0507141415879351,5
55641,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.154576020747756,2
55643,East Meadow Trails,Other,Hiking/Walking,0.0332637785404612,6
55644,Connelly Creek Nature Area Trails,Other,Hiking/Walking,0.0572712554784295,6
55645,Woodstock Farm,Other,Hiking/Walking,0.0581795490474595,6
55646,Old Village Trail ROW 2,Other,Hiking/Walking,0.0693793190524038,10
55647,Sehome Hill Arboretum,Other,Hiking/Walking,0.426916862728434,10
55648,Whatcom Falls Park,Other,Hiking/Walking,0.122357282333506,10
55649,Pacific View Open Space,Other,Hiking/Walking,0.0348351293557666,6
55650,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.0999042533138557,2
55651,Lake Padden Park,Native/Dirt,Hiking/Walking,0.204285583903007,3
55652,Bay To Baker,Other,Hiking/Walking,0.0628257420886225,3
55653,Elizabeth Park,Other,Hiking/Walking,0.024440956211137,6
55654,Chuckanut Mountain,Native/Dirt,Hiking/Walking,1.01385375777317,2
55655,Northridge Park,Other,Hiking/Walking,0.102215179201587,8
55656,Whatcom Falls Park,Wood/Boardwalk,Hiking/Walking,0.0036782738400306,6
55657,Maritime Heritage Park,Other,Hiking/Walking,0.024133438333442,10
55658,Northridge Park,Other,Hiking/Walking,0.343326051165105,4
55659,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.871294292953207,4
55660,Memorial Park,Other,Hiking/Walking,0.0523574538637613,8
55661,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.00890117979180235,6
55662,Bakerview Open Space,Other,Hiking/Walking,0.0474277150485161,10
55663,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0618390123580132,2
55664,Birchwood Park,Other,Hiking/Walking,0.0422393163767355,6
55665,Unofficial Trails-Private,Native/Dirt,Hiking/Walking,0.0315783150425492,2
55666,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0406955787309901,6
55667,Julianna Park,Other,Hiking/Walking,0.259716479624531,6
55668,Roosevelt Neighborhood Park,Other,Hiking/Walking,0.0172348836116486,5
55669,Fouts Neighborhood Park,Other,Hiking/Walking,0.0126733895536532,6
55670,Neighborhood Connector,Other,Hiking/Walking,0.0435418123685865,8
55671,Galbraith (County),Native/Dirt,Hiking/Walking,0.424849272183373,3
55672,Cornwall Memorial Park Trails,Other,Hiking/Walking,0.0897050190724659,10
55673,Cornwall Park,Other,Hiking/Walking,0.00475950516277757,10
55674,Whatcom Falls Park,Wood/Boardwalk,Hiking/Walking,0.0196957454802705,6
55675,Salmon Woods Open Space,Other,Hiking/Walking,0.323847980173622,6
55676,Chuckanut Mountain,Other,Hiking/Walking,0.215660471550772,3
55677,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.00924982077014527,6
55678,Big Rock Garden,Other,Hiking/Walking,0.0090238177560741,6
55679,Civic Athletic Complex,Other,Hiking/Walking,0.0114803118065944,10
55680,Highland Heights Neighborhood Park,Other,Hiking/Walking,0.00512144417112841,5
55681,Maritime Heritage Park,Other,Hiking/Walking,0.0333523796594143,10
55682,Galbraith Mountain Open Space,Other,Hiking/Walking,0.221184073371506,6
55683,Fairhaven Park,Native/Dirt,Hiking/Walking,0.116449572642775,1
55684,Right-of-Way Trails,Other,Hiking/Walking,0.0171321462391603,8
55685,Railroad Greenway & Trail,Other,Hiking/Walking,0.0172650859589736,6
55686,Chuckanut Heights Private Open Space,Native/Dirt,Hiking/Walking,0.178927545481003,2
55687,Cornwall Park,Other,Hiking/Walking,0.141069578161487,10
55688,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0123976103427756,10
55689,Interurban Greenway & Trail,Other,Hiking/Walking,0.289920571141615,8
55690,Cornwall Tot Lot,Other,Hiking/Walking,0.00347736597942091,5
55691,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.141512581758404,2
55692,Birch Street Private Open Space,Other,Hiking/Walking,0.054355101860164,10
55693,Railroad Trail,Other,Hiking/Walking,0.0139841012330023,6
55694,Railroad Greenway & Trail,Other,Hiking/Walking,0.131974944420453,10
55695,Sunset Pond,Other,Hiking/Walking,0.00573877651733469,6
55696,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0775883931499689,2
55697,Lake Padden Park,Other,Hiking/Walking,0.0163454437375816,6
55698,Northridge Park,Other,Hiking/Walking,0.168398835020907,8
55699,Whatcom Falls Park,Other,Hiking/Walking,0.212305214295807,10
55700,Roosevelt Neighborhood Park,Other,Hiking/Walking,0.0512369165033112,5
55702,Big Rock Park,Other,Hiking/Walking,0.031098810436157,6
55703,Northridge Park,Other,Hiking/Walking,0.0464648035568794,6
55705,Barkley Greenway & Trail,Other,Hiking/Walking,0.0143247864064403,4
55706,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0313686907273132,2
55707,Chuckanut Bay Open Space (North),Native/Dirt,Hiking/Walking,0.159904725238229,3
55708,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.155944598071775,6
55709,Civic Athletic Complex,Other,Hiking/Walking,0.0638711570858016,10
55710,Big Rock Park,Other,Hiking/Walking,0.0200118092455531,6
55711,Galbraith (County),Native/Dirt,Hiking/Walking,0.24362694223978,3
55712,Boulevard Park,Other,Hiking/Walking,0.0517389229491031,4
55713,19th Street Connector,Other,Hiking/Walking,0.052604638716599,6
55714,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0229528185002395,2
55715,Neighborhood Connector,Other,Hiking/Walking,0.163257701649973,8
55716,Nbhd Connectors-Private,Other,Hiking/Walking,0.0265339432414875,6
55717,Big Rock Garden,Other,Hiking/Walking,0.0116274394749569,6
55718,Sunset Pond Park,Other,Hiking/Walking,0.492894520124342,10
55719,Fairhaven Park,Native/Dirt,Hiking/Walking,0.761143033389535,8
55720,Cornwall Park,Other,Hiking/Walking,0.0203795061209237,10
55721,Nbhd Connectors-Street,Other,Hiking/Walking,0.0369247431964806,10
55722,Arroyo Nature Area,Other,Hiking/Walking,0.322861770186001,4
55723,Right-of-Way Trails,Other,Hiking/Walking,0.217606183961385,6
55724,Cornwall Park,Other,Hiking/Walking,0.0801094164679179,10
55725,Little Squalicum Park,Other,Hiking/Walking,0.0584572348201032,10
55726,Happy Valley Neighborhood Park,Other,Hiking/Walking,0.033904814081636,8
55727,Waypoint Park Trails,Other,Hiking/Walking,0.0175589983486194,6
55728,Railroad Greenway & Trail,Other,Hiking/Walking,0.0877630196382939,10
55729,Post Point Treatment Plant Open Space,Other,Hiking/Walking,0.144012921662243,6
55730,South Bay Greenway & Trail Trails,Other,Hiking/Walking,0.650184282840686,10
55732,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.327243383484034,2
55733,Cornwall Park,Other,Hiking/Walking,0.399253685268094,10
55734,Northridge Park,Other,Hiking/Walking,0.0689450002365617,6
55735,Right-of-Way Trails,Other,Hiking/Walking,0.0102718256910036,6
55736,Big Rock Park,Other,Hiking/Walking,0.0584362180267001,6
55737,Bayview Cemetery,Other,Hiking/Walking,0.0396240464558826,4
55738,Unofficial Trails-Private,Native/Dirt,Hiking/Walking,0.0161603896334176,2
55739,Klipsun,Other,Hiking/Walking,0.0247025531642195,6
55740,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.0389735735715271,10
55742,Waypoint Park,Other,Hiking/Walking,0.0134957671544478,6
55743,Civic Athletic Complex,Other,Hiking/Walking,0.0330773781863581,8
55744,Boulevard Park,Other,Hiking/Walking,0.0155436584460168,10
55745,Chuckanut Mountain,Other,Hiking/Walking,0.0680242614189055,3
55746,Whatcom Falls Park,Other,Hiking/Walking,0.111866067506298,10
55747,Unofficial Trails-Public Works,Native/Dirt,Hiking/Walking,0.0217039440308244,5
55748,Interurban Greenway & Trail,Native/Dirt,Hiking/Walking,0.0490222610309581,3
55749,Broadway Park,Other,Hiking/Walking,0.0687679152669256,4
55750,Whatcom Creek Trail,Other,Hiking/Walking,0.025444200895112,5
55751,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0238918540390477,3
55752,Whatcom Falls Park,Other,Hiking/Walking,0.12557256044299,8
55753,Fairhaven Park,Native/Dirt,Hiking/Walking,0.305382827676712,8
55754,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.602859070087209,2
55755,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0188941160278592,2
55756,Whatcom Falls Park,Other,Hiking/Walking,0.0663906651737267,10
55757,Railroad Trail,Other,Hiking/Walking,0.0574268001082096,6
55758,Whatcom Falls Park,Other,Hiking/Walking,0.0286493990448778,8
55759,Big Rock Park,Other,Hiking/Walking,0.176733210844449,6
55760,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0838494918344278,2
55761,Riley Open Space,Native/Dirt,Hiking/Walking,0.00234827927131339,3
55762,Bay to Baker Greenway & Trail,Other,Hiking/Walking,0.389597563666579,10
55763,Big Rock Garden,Other,Hiking/Walking,0.020189036947313,6
55764,Northridge Park,Other,Hiking/Walking,0.00879868044718288,10
55765,Railroad Greenway & Trail,Other,Hiking/Walking,0.124920231181972,10
55766,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.638590798602413,3
55767,Lake Padden Park,Native/Dirt,Hiking/Walking,0.433840495247399,3
55768,Connelly Creek Nature Area,Other,Hiking/Walking,0.0750852967642963,6
55769,Woodstock Farm,Other,Hiking/Walking,0.10168794302936,3
55770,Barkley Greenway & Trail,Other,Hiking/Walking,0.109966942857749,6
55771,Right-of-Way Trails,Native/Dirt,Hiking/Walking,0.0512892008123437,6
55772,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.00798197377119402,6
55773,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.261878236822421,2
55774,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.22045876450651,6
55775,Fairhaven Park,Native/Dirt,Hiking/Walking,0.0678910781834153,8
55776,Roosevelt Park,Other,Hiking/Walking,0.0719518385692741,6
55777,Railroad Greenway & Trail,Other,Hiking/Walking,0.0306684642436245,6
55778,Whatcom Falls Park,Other,Hiking/Walking,0.0118956405182936,8
55779,Sehome Hill Arboretum,Other,Hiking/Walking,0.0210891571724592,20
55780,Maritime Heritage Park,Other,Hiking/Walking,0.0423800763482112,10
55781,North Samish Crest Open Space,Paved,Hiking/Walking,0.0864661739600555,6
55782,Fever Creek Nature Area,Other,Hiking/Walking,0.169995714959189,6
55783,Railroad Greenway & Trail,Other,Hiking/Walking,0.0202018889722446,6
55784,Neighborhood Connector,Other,Hiking/Walking,0.00249108543543667,8
55785,Bay to Baker Greenway & Trail,Other,Hiking/Walking,0.23413674490123,8
55786,Railroad Greenway & Trail,Other,Hiking/Walking,0.0332277205171101,6
55787,Interurban Greenway & Trail,Other,Hiking/Walking,0.462009818433678,8
55788,Maplewood / Mcleod,Other,Hiking/Walking,0.141145688312268,6
55789,Klipsun,Native/Dirt,Hiking/Walking,0.15831789953462,3
55790,Sehome Hill Arboretum,Other,Hiking/Walking,0.0192850032145955,3
55791,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.128121025667695,3
55792,South Bay Trail,Other,Hiking/Walking,0.200863201324312,14
55793,Arroyo Nature Area,Other,Hiking/Walking,0.135518578735243,10
55794,Lake Padden Park,Other,Hiking/Walking,0.0569783053535438,10
55795,Lake Padden Park,Other,Hiking/Walking,0.106780626954108,6
55796,Maritime Heritage Park,Other,Hiking/Walking,0.0112902930296301,10
55797,Maritime Heritage Park,Other,Hiking/Walking,0.0179919120809158,6
55798,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0618474294900235,3
55799,Sehome Hill Arboretum,Other,Hiking/Walking,0.0249658035165951,6
55800,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.0542958979759264,2
55801,Fouts Neighborhood Park,Other,Hiking/Walking,0.0103324923845635,6
55802,Maritime Heritage Park,Wood/Boardwalk,Hiking/Walking,0.241410697728312,8
55803,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.109005120255803,2
55804,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0569021481595412,3
55805,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.101105423204318,2
55806,Port Of Bellingham,Other,Hiking/Walking,0.68184049629101,12
55807,Northridge Park,Other,Hiking/Walking,0.217411155167584,6
55808,Connelly Creek Nature Area,Other,Hiking/Walking,0.0211123999069082,5
55809,Fairhaven Park,Other,Hiking/Walking,0.023671531359863,6
55810,Little Squalicum Park,Other,Hiking/Walking,0.00795626095204654,10
55811,Cornwall Park,Other,Hiking/Walking,0.0180423286511048,10
55812,Klipsun,Other,Hiking/Walking,0.0672806593832983,6
55813,Aldrich School Easement,Other,Hiking/Walking,0.36929556998342,10
55814,Little Squalicum Park,Other,Hiking/Walking,0.105047169906083,8
55815,Elizabeth Park,Other,Hiking/Walking,0.0255205220118014,6
55816,Bill McDonald / Byron / 34th,Other,Hiking/Walking,0.0598912070290894,6
55817,Boulevard Park,Other,Hiking/Walking,0.0073043563850893,10
55819,Lake Padden Park,Other,Hiking/Walking,0.112531639489577,6
55820,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.138564703914411,2
55821,Cornwall Park,Other,Hiking/Walking,0.00134412594304145,10
55822,Whatcom Creek Trail,Other,Hiking/Walking,0.0241319491819439,5
55823,Cornwall Memorial Park Trails,Other,Hiking/Walking,0.0541480376234754,3
55824,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.036261565167309,3
55825,Maritime Heritage Park,Other,Hiking/Walking,0.0528947658872139,10
55826,Interurban Greenway & Trail,Native/Dirt,Hiking/Walking,0.264587703423924,2
55827,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.0233701089535754,3
55828,Fairhaven Park,Native/Dirt,Hiking/Walking,0.230880896186895,2
55829,Riley Open Space,Native/Dirt,Hiking/Walking,1.0163215160734,3
55830,Big Rock Garden,Other,Hiking/Walking,0.0142260971897771,6
55831,Lake Padden Park,Native/Dirt,Hiking/Walking,0.159527491013774,3
55832,Cornwall Park,Other,Hiking/Walking,0.0658880680297779,10
55833,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.362853929079869,2
55834,Sehome Hill Arboretum,Other,Hiking/Walking,0.486158597303164,6
55835,Fever Creek Nature Area,Other,Hiking/Walking,0.121238010866048,10
55836,Little Squalicum Park,Other,Hiking/Walking,0.269475409022767,8
55837,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.0186959529129816,3
55838,Pacific View Ravine,Other,Hiking/Walking,0.0773982698893884,6
55839,Boulevard Park,Wood/Boardwalk,Hiking/Walking,0.156310084170889,13
55840,Aldrich School Easement,Other,Hiking/Walking,0.126712168518296,10
55841,Unofficial Trails-Public Works,Native/Dirt,Hiking/Walking,0.214823297984995,5
55842,Sehome Hill Arboretum,Other,Hiking/Walking,0.142163174267897,6
55843,Fairhaven Park,Native/Dirt,Hiking/Walking,0.125322386038904,8
55845,Fairhaven Park,Native/Dirt,Hiking/Walking,0.107028650039235,3
55846,Northridge Park,Other,Hiking/Walking,0.116734810977549,8
55847,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.285393638361323,2
55848,Salmon Woods Open Space,Other,Hiking/Walking,0.268601773035804,6
55849,Cordata Open Space Trails,Other,Hiking/Walking,0.197171984256919,10
55850,WWU,Other,Hiking/Walking,0.0624795334180744,20
55852,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.222292602174464,3
55853,Cornwall Park,Other,Hiking/Walking,0.0421136288377985,10
55854,Fairhaven Park,Native/Dirt,Hiking/Walking,0.106698805537066,1
55855,Salmon Woods Open Space,Other,Hiking/Walking,0.057024693807987,6
55856,Chuckanut Mountain,Other,Hiking/Walking,0.225468655713447,4
55857,Samish Heights Open Space,Other,Hiking/Walking,0.156844194916565,6
55858,Whatcom Creek Greenway & Trail Trails,Other,Hiking/Walking,0.14882074773694,8
55859,Lake Padden Park,Other,Hiking/Walking,0.0510825509014636,6
55860,Julianna Park,Other,Hiking/Walking,0.121892089201684,10
55861,F St - W Holly St to Cornwall Ave,Other,Hiking/Walking,0.0641928199856181,10
55862,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.248521075193666,3
55863,Big Rock Garden,Other,Hiking/Walking,0.0127943836674201,6
55864,Galbraith Open Space,Native/Dirt,Hiking/Walking,0.0463173397600625,3
55865,Whatcom Falls Park,Other,Hiking/Walking,0.0677343402197374,3
55866,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.00474346885252029,10
55867,Salmon Woods Open Space,Other,Hiking/Walking,0.0296818385478467,3
55870,Municipal Trail,Native/Dirt,Hiking/Walking,0.0777437845471533,1
55871,Old Village Trail,Other,Hiking/Walking,0.068787218326217,10
55872,Julianna Park,Other,Hiking/Walking,0.140981556617115,10
55873,Maritime Heritage Park,Other,Hiking/Walking,0.0632888156207417,5
55874,Boulevard Park,Other,Hiking/Walking,0.0145391329735308,10
55875,Boulevard Park,Other,Hiking/Walking,0.0258846239720875,10
55876,Port Of Bellingham,Other,Hiking/Walking,0.442479487007577,12
55877,Woodstock Farm,Native/Dirt,Hiking/Walking,0.052349623005308,3
55878,Cornwall Park,Other,Hiking/Walking,0.35079713912895,10
55879,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.030792393204639,3
55880,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.103436240236939,6
55881,Big Rock Park,Other,Hiking/Walking,0.0192694958202854,6
55882,Lake Padden Park,Other,Hiking/Walking,0.0318827543915581,6
55883,Fairhaven Park,Other,Hiking/Walking,0.118982942989301,6
55884,Bellingham High School Trail Easement Trails,Other,Hiking/Walking,0.123641304945853,10
55885,Whatcom Falls Park,Other,Hiking/Walking,0.192192017725129,4
55886,Interurban Greenway & Trail,Other,Hiking/Walking,0.0450240833731055,10
55887,Whatcom Falls Park,Other,Hiking/Walking,0.0447337291228591,10
55888,Big Rock Garden,Other,Hiking/Walking,0.0147337632674411,6
55889,Little Squalicum Park,Other,Hiking/Walking,0.029553664522511,10
55890,Harriet Spanel Neighborhood Park,Other,Hiking/Walking,0.00161502599202418,10
55891,Northridge Park,Other,Hiking/Walking,0.0986096479112462,8
55892,Boulevard Park,Other,Hiking/Walking,0.0454846972174761,10
55893,Post Point Treatment Plant Open Space Trails,Other,Hiking/Walking,0.00695897704539919,6
55894,Sehome Hill Arboretum,Other,Hiking/Walking,0.0233091203534153,6
55895,Maritime Heritage Park,Other,Hiking/Walking,0.0155276632656495,10
55896,Cornwall Park,Other,Hiking/Walking,0.0438188858216571,10
55897,Northridge Park,Other,Hiking/Walking,0.116217250900807,4
55898,North Samish Crest Open Space,Other,Hiking/Walking,0.0421804436900411,4
55899,Samish Crest Open Space,Native/Dirt,Hiking/Walking,0.0820085544517007,3
55900,Lake Padden Park,Other,Hiking/Walking,0.132789096943476,10
55901,Birchwood Park,Other,Hiking/Walking,0.0427276259863051,6
55902,Chuckanut Mountain,Other,Hiking/Walking,0.104887232755769,3
55903,Sidewalks-Street,Other,Hiking/Walking,0.268159852411287,6
55904,Interurban Greenway & Trail,Other,Hiking/Walking,0.191153300269415,10
55905,Cornwall Park,Other,Hiking/Walking,0.0237765261048825,10
55906,Lake Padden Park,Other,Hiking/Walking,0.109437134060048,6
55907,Whatcom Falls Park,Other,Hiking/Walking,0.150626639274481,6
55908,Sehome Hill Arboretum,Native/Dirt,Hiking/Walking,0.116750484177328,6
55909,Laurelwood Trail,Other,Hiking/Walking,0.201379377996935,4
55910,Lake Padden Park,Other,Hiking/Walking,0.217479390692778,8
55911,Fairhaven Park,Native/Dirt,Hiking/Walking,0.114155836767169,3
55912,Chuckanut Mountain,Other,Hiking/Walking,0.0457099898831091,3
55913,South Bay Greenway & Trail Trails,Wood/Boardwalk,Hiking/Walking,0.0117205617162368,6
55914,Whatcom Falls Park,Other,Hiking/Walking,0.0811437732209536,8
55915,Chuckanut Mountain,Native/Dirt,Hiking/Walking,0.239859777605743,2
55916,Arroyo Nature Area,Native/Dirt,Hiking/Walking,0.158925777409114,3
55917,Maritime Heritage Park,Other,Hiking/Walking,0.0252408865216754,10
55918,Sidewalks-Street,Other,Hiking/Walking,0.0701945553999433,6
55919,King / Queen Mountain Greenway,Native/Dirt,Hiking/Walking,0.160916711456338,2
