objectid,trail_name,county,region,is_motorized,segment_length_miles
45814,55,King,Western WA,Non-Motorized,0.0117777666889549
45815,40,King,Western WA,Non-Motorized,0.0806498771504349
45816,31,King,Western WA,Non-Motorized,0.0181998994259827
45817,31,King,Western WA,Non-Motorized,0.0314041918832329
45818,31,King,Western WA,Non-Motorized,0.00844159179394999
45819,31,King,Western WA,Non-Motorized,0.0307187823077482
45820,31,King,Western WA,Non-Motorized,0.0481129546638694
45821,31,King,Western WA,Non-Motorized,0.0451371635838262
45822,31,King,Western WA,Non-Motorized,0.00900157573664004
45823,18,King,Western WA,Non-Motorized,0.339944828622026
45824,89,King,Western WA,Non-Motorized,0.954084096901542
45825,93,King,Western WA,Non-Motorized,0.0148696740246702
45826,58,King,Western WA,Non-Motorized,0.0144683833496868
45827,100,King,Western WA,Non-Motorized,0.0984806524544439
45828,58,King,Western WA,Non-Motorized,0.0517964980359495
45829,58,King,Western WA,Non-Motorized,0.0325989679831504
45830,58,King,Western WA,Non-Motorized,0.0342157246273531
45831,40,King,Western WA,Non-Motorized,0.00315044688474466
45832,40,King,Western WA,Non-Motorized,0.0803029032747804
45833,28,King,Western WA,Non-Motorized,0.144343746786069
45834,44,King,Western WA,Non-Motorized,0.00376710321062226
45835,44,King,Western WA,Non-Motorized,0.0120753671805651
45836,44,King,Western WA,Non-Motorized,0.0116365904907249
45837,44,King,Western WA,Non-Motorized,0.0175701537196164
45838,44,King,Western WA,Non-Motorized,0.0523951545030085
45839,40,King,Western WA,Non-Motorized,0.0315158555748539
45840,56,King,Western WA,Non-Motorized,0.25470782726049
45841,45,King,Western WA,Non-Motorized,0.315248636446555
45842,60,King,Western WA,Non-Motorized,0.0633960582415422
45843,23,King,Western WA,Non-Motorized,0.330453607051327
45844,44,King,Western WA,Non-Motorized,0.0553877181836075
45845,13,King,Western WA,Non-Motorized,0.528169107332902
45846,40,King,Western WA,Non-Motorized,0.0373791968151681
45847,41,King,Western WA,Non-Motorized,0.0665525027737659
45848,44,King,Western WA,Non-Motorized,0.0233557211570292
45849,44,King,Western WA,Non-Motorized,0.0751119577442942
45850,44,King,Western WA,Non-Motorized,0.0862492354784832
45851,44,King,Western WA,Non-Motorized,0.0355722472926538
45852,44,King,Western WA,Non-Motorized,0.0335549801707223
45853,44,King,Western WA,Non-Motorized,0.0786873481583476
45854,44,King,Western WA,Non-Motorized,0.0615256197038144
45855,44,King,Western WA,Non-Motorized,0.0191658918120611
45856,44,King,Western WA,Non-Motorized,0.0376986031874939
45857,44,King,Western WA,Non-Motorized,0.028751905537087
45858,44,King,Western WA,Non-Motorized,0.025655002859192
45859,44,King,Western WA,Non-Motorized,0.0154069035713202
45860,44,King,Western WA,Non-Motorized,0.0374052606037939
45861,44,King,Western WA,Non-Motorized,0.0335035864206116
45862,44,King,Western WA,Non-Motorized,0.178781903530883
45863,27,King,Western WA,Non-Motorized,0.0406715561279093
45864,27,King,Western WA,Non-Motorized,0.0376015411765928
45865,27,King,Western WA,Non-Motorized,0.0367742350366447
45866,27,King,Western WA,Non-Motorized,0.100089810447468
45867,27,King,Western WA,Non-Motorized,0.0171148742683154
45868,27,King,Western WA,Non-Motorized,0.106897940125049
45869,27,King,Western WA,Non-Motorized,0.442724852287656
45870,27,King,Western WA,Non-Motorized,0.105715925358838
45871,98,King,Western WA,Non-Motorized,0.205157153566322
45872,38,King,Western WA,Non-Motorized,0.0644767003787848
45873,38,King,Western WA,Non-Motorized,0.0160262174546686
45874,38,King,Western WA,Non-Motorized,0.0175586382094694
45875,40,King,Western WA,Non-Motorized,0.116049730432331
45876,41,King,Western WA,Non-Motorized,0.0972075588564246
45877,87,King,Western WA,Non-Motorized,0.163881971601343
45878,40,King,Western WA,Non-Motorized,0.0272860808287095
45879,44,King,Western WA,Non-Motorized,0.0189500588409609
45880,44,King,Western WA,Non-Motorized,0.0695421522424537
45881,23,King,Western WA,Non-Motorized,0.199766557186226
45882,73,King,Western WA,Non-Motorized,0.00951391680340345
45883,42,King,Western WA,Non-Motorized,0.00264186157562796
45884,42,King,Western WA,Non-Motorized,0.0173984153913479
45885,42,King,Western WA,Non-Motorized,0.0166904391952304
45886,42,King,Western WA,Non-Motorized,0.239963646635745
45887,42,King,Western WA,Non-Motorized,0.0217538464593295
45888,42,King,Western WA,Non-Motorized,0.0468835478283235
45889,42,King,Western WA,Non-Motorized,0.0709097892684015
45890,42,King,Western WA,Non-Motorized,0.0165927312447031
45891,42,King,Western WA,Non-Motorized,0.021066384326382
45892,42,King,Western WA,Non-Motorized,0.0345794734640003
45893,42,King,Western WA,Non-Motorized,0.280220151331034
45894,42,King,Western WA,Non-Motorized,0.0460130825809817
45895,42,King,Western WA,Non-Motorized,0.0396275889188106
45896,42,King,Western WA,Non-Motorized,0.115233067638415
45897,42,King,Western WA,Non-Motorized,0.00894268236183826
45898,42,King,Western WA,Non-Motorized,0.0661023132000153
45899,42,King,Western WA,Non-Motorized,0.0202517001965165
45900,42,King,Western WA,Non-Motorized,0.0235569908358528
45901,42,King,Western WA,Non-Motorized,0.053841504791189
45902,42,King,Western WA,Non-Motorized,0.0271080690552057
45903,42,King,Western WA,Non-Motorized,0.0154709829597478
45904,42,King,Western WA,Non-Motorized,0.0472450368944176
45905,42,King,Western WA,Non-Motorized,0.00597786897095654
45906,42,King,Western WA,Non-Motorized,0.0446732298590455
45907,42,King,Western WA,Non-Motorized,0.0381107594466024
45908,42,King,Western WA,Non-Motorized,0.024310022361375
45909,42,King,Western WA,Non-Motorized,0.0241267196917526
45910,42,King,Western WA,Non-Motorized,0.00796731423725454
45911,42,King,Western WA,Non-Motorized,0.0218162309708584
45912,42,King,Western WA,Non-Motorized,0.0083767944872353
45913,42,King,Western WA,Non-Motorized,0.0550447395953038
45914,42,King,Western WA,Non-Motorized,0.0155710381682288
45915,42,King,Western WA,Non-Motorized,0.0249998303383711
45916,42,King,Western WA,Non-Motorized,0.031390799037815
45917,42,King,Western WA,Non-Motorized,0.0289083487865934
45918,42,King,Western WA,Non-Motorized,0.0184672300558359
45919,42,King,Western WA,Non-Motorized,0.0613351774122311
45920,42,King,Western WA,Non-Motorized,0.0504876716242821
45921,42,King,Western WA,Non-Motorized,0.0160641408754932
45922,42,King,Western WA,Non-Motorized,0.0563495959806316
45923,42,King,Western WA,Non-Motorized,0.0169028476139932
45924,42,King,Western WA,Non-Motorized,0.00262054932437477
45925,87,King,Western WA,Non-Motorized,0.455359777662249
45926,87,King,Western WA,Non-Motorized,0.423499321025001
45927,44,King,Western WA,Non-Motorized,0.0656931447275136
45928,42,King,Western WA,Non-Motorized,0.0437964813905411
45929,42,King,Western WA,Non-Motorized,0.0475913241758966
45930,42,King,Western WA,Non-Motorized,0.0141595138660567
45931,42,King,Western WA,Non-Motorized,0.00790156383089742
45932,42,King,Western WA,Non-Motorized,0.0134402772877967
45933,42,King,Western WA,Non-Motorized,0.0309542808180409
45934,42,King,Western WA,Non-Motorized,0.0192084907052562
45935,42,King,Western WA,Non-Motorized,0.020253434109344
45936,42,King,Western WA,Non-Motorized,0.11670387088518
45937,42,King,Western WA,Non-Motorized,0.0340375593223047
45938,42,King,Western WA,Non-Motorized,0.0262635700753373
45939,42,King,Western WA,Non-Motorized,0.0109027130005512
45940,42,King,Western WA,Non-Motorized,0.022834086306287
45941,42,King,Western WA,Non-Motorized,0.0194944413198579
45942,42,King,Western WA,Non-Motorized,0.00598220985865509
45943,42,King,Western WA,Non-Motorized,0.00913877963954348
45944,42,King,Western WA,Non-Motorized,0.0392616169123753
45945,42,King,Western WA,Non-Motorized,0.027895378919958
45946,42,King,Western WA,Non-Motorized,0.0099008882265517
45947,42,King,Western WA,Non-Motorized,0.0171982462286716
45948,42,King,Western WA,Non-Motorized,0.056631475711320003
45949,40,King,Western WA,Non-Motorized,0.0435082573505012
45950,87,King,Western WA,Non-Motorized,0.159590849174951
45951,87,King,Western WA,Non-Motorized,0.030926653827711
45952,42,King,Western WA,Non-Motorized,0.00993237469250888
45953,96,King,Western WA,Non-Motorized,0.0788991149146813
45954,96,King,Western WA,Non-Motorized,0.0408139482191693
45955,96,King,Western WA,Non-Motorized,0.0336009672204083
45956,96,King,Western WA,Non-Motorized,0.0472763042906409
45957,96,King,Western WA,Non-Motorized,0.0329376633078369
45958,96,King,Western WA,Non-Motorized,0.00981558339832478
45959,96,King,Western WA,Non-Motorized,0.0289418832980694
45960,96,King,Western WA,Non-Motorized,0.0689827305819961
45961,96,King,Western WA,Non-Motorized,0.0373076012121177
45962,42,King,Western WA,Non-Motorized,0.0218276546374262
45963,42,King,Western WA,Non-Motorized,0.0936230890155978
45964,42,King,Western WA,Non-Motorized,0.00744334161168269
45965,42,King,Western WA,Non-Motorized,0.0402996099218626
45966,85,King,Western WA,Non-Motorized,0.0597602879420031
45967,85,King,Western WA,Non-Motorized,0.0163871750313771
45968,85,King,Western WA,Non-Motorized,0.0186272200439183
45969,85,King,Western WA,Non-Motorized,0.0480977911582436
45970,85,King,Western WA,Non-Motorized,0.0342116246652339
45971,85,King,Western WA,Non-Motorized,0.00365872412688554
45972,85,King,Western WA,Non-Motorized,0.040604985504379
45973,85,King,Western WA,Non-Motorized,0.0767734253750616
45974,85,King,Western WA,Non-Motorized,0.0353080262335895
45975,85,King,Western WA,Non-Motorized,0.225491283990999
45976,85,King,Western WA,Non-Motorized,0.0127952285397709
45977,85,King,Western WA,Non-Motorized,0.13581104170818
45978,85,King,Western WA,Non-Motorized,0.0321835845606059
45979,85,King,Western WA,Non-Motorized,0.0598310195401063
45980,85,King,Western WA,Non-Motorized,0.0138148223407753
45981,85,King,Western WA,Non-Motorized,0.0222735590070643
45982,85,King,Western WA,Non-Motorized,0.00904698778854877
45983,85,King,Western WA,Non-Motorized,0.0342566452845951
45984,85,King,Western WA,Non-Motorized,0.0210456894345818
45985,85,King,Western WA,Non-Motorized,0.025653061692083
45986,85,King,Western WA,Non-Motorized,0.0393175299986959
45987,85,King,Western WA,Non-Motorized,0.00657027728838822
45988,85,King,Western WA,Non-Motorized,0.0103696443960178
45989,85,King,Western WA,Non-Motorized,0.050251856303445
45990,58,King,Western WA,Non-Motorized,0.115892039581605
45991,58,King,Western WA,Non-Motorized,0.0113598413725261
45992,58,King,Western WA,Non-Motorized,0.0654416433690338
45993,58,King,Western WA,Non-Motorized,0.0504528116503842
45994,58,King,Western WA,Non-Motorized,0.0579571457361284
45995,85,King,Western WA,Non-Motorized,0.054186297794897
45996,85,King,Western WA,Non-Motorized,0.0260707766485436
45997,31,King,Western WA,Non-Motorized,0.0344058819249651
45998,31,King,Western WA,Non-Motorized,0.0289962000477454
45999,31,King,Western WA,Non-Motorized,0.0656745855389692
46000,119,King,Western WA,Non-Motorized,0.0336504552062802
46001,119,King,Western WA,Non-Motorized,0.00777735579250246
46002,73,King,Western WA,Non-Motorized,0.0122641029718112
46003,27,King,Western WA,Non-Motorized,0.359687331862249
46004,93,King,Western WA,Non-Motorized,0.0457711614325305
46005,93,King,Western WA,Non-Motorized,0.0421387466648726
46006,58,King,Western WA,Non-Motorized,0.0673564753808961
46007,93,King,Western WA,Non-Motorized,0.0490664097960053
46008,28,King,Western WA,Non-Motorized,0.0166709807535703
46009,46,King,Western WA,Non-Motorized,0.026798040713294
46010,83,King,Western WA,Non-Motorized,0.0714012373710989
46011,87,King,Western WA,Non-Motorized,0.212628159868415
46012,46,King,Western WA,Non-Motorized,0.0242549526869329
46013,87,King,Western WA,Non-Motorized,0.222777364049975
46014,40,King,Western WA,Non-Motorized,0.0638459663547413
46015,87,King,Western WA,Non-Motorized,0.439890699412068
46016,40,King,Western WA,Non-Motorized,0.0741597261420639
46017,28,King,Western WA,Non-Motorized,0.215564243574612
46018,34,King,Western WA,Non-Motorized,0.232851835739525
46019,72,King,Western WA,Non-Motorized,0.215482540237014
46020,45,King,Western WA,Non-Motorized,0.0380022902561496
46021,28,King,Western WA,Non-Motorized,0.58301433483818
46022,89,King,Western WA,Non-Motorized,0.0631363148065476
46023,89,King,Western WA,Non-Motorized,0.0930550915486544
46024,89,King,Western WA,Non-Motorized,0.357230621244191
46025,94,King,Western WA,Non-Motorized,0.127607951818321
46026,92,King,Western WA,Non-Motorized,0.0411541718378117
46027,91,King,Western WA,Non-Motorized,0.0658831197446691
46028,13,King,Western WA,Non-Motorized,0.239463437988963
46029,23,King,Western WA,Non-Motorized,0.077711748516711407
46030,46,King,Western WA,Non-Motorized,0.0316718522765543
46031,46,King,Western WA,Non-Motorized,0.10746196967075
46032,46,King,Western WA,Non-Motorized,0.146978570068624
46033,46,King,Western WA,Non-Motorized,0.0461168767588093
46034,46,King,Western WA,Non-Motorized,0.210308371170274
46035,46,King,Western WA,Non-Motorized,0.0109824116444118
46036,46,King,Western WA,Non-Motorized,0.0333018567347939
46037,46,King,Western WA,Non-Motorized,0.0207232749954925
46038,46,King,Western WA,Non-Motorized,0.135153434909596
46039,46,King,Western WA,Non-Motorized,0.085501684728429
46040,46,King,Western WA,Non-Motorized,0.0759497343701677
46041,46,King,Western WA,Non-Motorized,0.0461595752577221
46042,46,King,Western WA,Non-Motorized,0.0616744151587281
46043,46,King,Western WA,Non-Motorized,0.0436201016317204
46044,46,King,Western WA,Non-Motorized,0.00985779444126673
46045,87,King,Western WA,Non-Motorized,0.0905052792134245
46046,87,King,Western WA,Non-Motorized,0.388710604018165
46047,87,King,Western WA,Non-Motorized,0.00298680008419402
46048,58,King,Western WA,Non-Motorized,0.0449982618945515
46049,58,King,Western WA,Non-Motorized,0.0101731497107723
46050,58,King,Western WA,Non-Motorized,0.0193323408597318
46051,93,King,Western WA,Non-Motorized,0.00759041278095879
46052,50,King,Western WA,Non-Motorized,0.0114295126346753
46053,50,King,Western WA,Non-Motorized,0.120634044526256
46054,50,King,Western WA,Non-Motorized,0.00949927636182063
46055,50,King,Western WA,Non-Motorized,0.0177547152978734
46056,50,King,Western WA,Non-Motorized,0.0117865727000513
46057,50,King,Western WA,Non-Motorized,0.0247897367144242
46058,50,King,Western WA,Non-Motorized,0.019930417921153
46059,50,King,Western WA,Non-Motorized,0.014541851789038
46060,50,King,Western WA,Non-Motorized,0.0196883527823862
46061,93,King,Western WA,Non-Motorized,0.0729702419723557
46062,93,King,Western WA,Non-Motorized,0.0265885585377715
46063,28,King,Western WA,Non-Motorized,0.0127163710562749
46064,28,King,Western WA,Non-Motorized,0.0151469219018045
46065,28,King,Western WA,Non-Motorized,0.0938712673550354
46066,99,King,Western WA,Non-Motorized,0.0573502850923518
46067,99,King,Western WA,Non-Motorized,0.0814890441196772
46068,107,King,Western WA,Non-Motorized,0.405986299013863
46069,101,King,Western WA,Non-Motorized,0.0435765973343078
46070,102,King,Western WA,Non-Motorized,0.0141590437636389
46071,102,King,Western WA,Non-Motorized,0.042418068348914
46072,102,King,Western WA,Non-Motorized,0.783309299632499
46073,100,King,Western WA,Non-Motorized,0.190728309179055
46074,100,King,Western WA,Non-Motorized,0.0691291752104908
46075,100,King,Western WA,Non-Motorized,0.157717388133183
46076,101,King,Western WA,Non-Motorized,0.085648278774326
46077,101,King,Western WA,Non-Motorized,0.0111468980973264
46078,101,King,Western WA,Non-Motorized,0.144845024105589
46079,101,King,Western WA,Non-Motorized,0.803483207617557
46080,101,King,Western WA,Non-Motorized,0.367217710391319
46081,101,King,Western WA,Non-Motorized,1.36490393022944
46082,77,King,Western WA,Non-Motorized,0.462102651252585
46083,101,King,Western WA,Non-Motorized,0.403057496953817
46084,86,King,Western WA,Non-Motorized,0.481250284792312
46085,86,King,Western WA,Non-Motorized,0.258102205827015
46086,75,King,Western WA,Non-Motorized,0.102806886627644
46087,86,King,Western WA,Non-Motorized,0.151741880941557
46088,86,King,Western WA,Non-Motorized,0.758839732552837
46089,86,King,Western WA,Non-Motorized,0.607726365962248
46090,86,King,Western WA,Non-Motorized,0.106193718448712
46091,86,King,Western WA,Non-Motorized,0.557625047185718
46092,86,King,Western WA,Non-Motorized,0.0109226197420368
46093,87,King,Western WA,Non-Motorized,0.334516451800639
46094,86,King,Western WA,Non-Motorized,0.573895492165171
46095,87,King,Western WA,Non-Motorized,0.0551069290849054
46096,87,King,Western WA,Non-Motorized,0.0466246837426292
46097,95,King,Western WA,Non-Motorized,1.42450317594164
46098,95,King,Western WA,Non-Motorized,0.243767180607
46099,95,King,Western WA,Non-Motorized,0.462511002536663
46100,35,King,Western WA,Non-Motorized,0.540591228867762
46101,35,King,Western WA,Non-Motorized,0.496662314983518
46102,73,King,Western WA,Non-Motorized,0.0195040447485974
46103,73,King,Western WA,Non-Motorized,0.00953324295297332
46104,73,King,Western WA,Non-Motorized,0.025559080710627
46105,73,King,Western WA,Non-Motorized,0.0525540475590172
46106,73,King,Western WA,Non-Motorized,0.0260807516249445
46107,73,King,Western WA,Non-Motorized,0.0757690358633632
46108,73,King,Western WA,Non-Motorized,0.00879137463688971
46109,73,King,Western WA,Non-Motorized,0.0196674127818116
